site,plot,treatment,year,transect,subplot,area_m2,canopy_openness,pH,species,shoot,density,area_type,total_ba,betula_sp_ba,picea_abies_ba,populus_tremula_ba,quercus_sp_ba,sorbus_aucuparia_ba,sorbus_intermedia_ba,acer_platanoides_ba,pinus_sylvestris_ba,salix_sp_ba,alnus_glutinosa_ba,corylus_avellana_ba,euonymus_europaeus_ba,frangula_alnus_ba,tilia_cordata_ba,fagus_sylvatica_ba,juniperus_communis_ba,fraxinus_excelsior_ba,prunus_avium_ba,prunus_padus_ba,malus_sylvestris_ba,alnus_sp_ba
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Fraxinus excelsior,FALSE,81,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Populus tremula,FALSE,12,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Populus tremula,FALSE,12,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Quercus sp.,FALSE,2,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Quercus sp.,FALSE,2,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Sorbus aucuparia,FALSE,3,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,3,3,39.6,NA,Sorbus aucuparia,FALSE,3,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Alnus sp. ,TRUE,4,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Alnus sp. ,TRUE,4,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Populus tremula,FALSE,6,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Populus tremula,FALSE,6,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Quercus sp.,FALSE,0,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,2,36.6,NA,Quercus sp.,FALSE,0,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Acer platanoides,FALSE,1,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Acer platanoides,FALSE,1,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Corylus avellana,FALSE,1,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Corylus avellana,FALSE,1,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Fraxinus excelsior,FALSE,41,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Fraxinus excelsior,FALSE,41,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Populus tremula,FALSE,19,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Populus tremula,FALSE,19,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Quercus sp.,FALSE,1,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö75,4,3,36.6,NA,Quercus sp.,FALSE,1,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
